TicketID,CreatedDate,ClosedDate,AgencyName,ComplaintType,Status,Latitude,Longitude,ZipCode,ResolutionDays,ReopenCount,SeverityScore,SentimentScore,CostEstimate,PopulationDensity,SLAStatus,SLA_Compliant,Year,Month,Quarter
TG-19440,2021-07-16,2021-07-17,Food & Civil Supplies,Food Adulteration,Closed,17.412713,77.210737,505172,1,0,8.87,0.362,49502.75,2264.4,Within SLA,Late,2021,July,3
TG-19441,2021-05-24,2021-05-30,HMDA,Illegal Construction,Closed,18.683529,81.138559,500002,6,0,8.14,0.27,77806.34,14401.5,Within SLA,Late,2021,May,2
TG-19442,2021-09-02,,Police Department,Noise Pollution,Open,19.073046,80.726422,505327,6,0,2.61,0.009,1151.96,1886.2,Within SLA,Open,2021,September,3
TG-19443,2021-10-07,,Agriculture Department,Crop Damage Compensation,Open,19.071686,77.565711,500028,7,0,8.67,0.237,55295.69,16193.0,Within SLA,Open,2021,October,4
TG-19444,2021-10-15,2021-10-20,TSSPDCL,Transformer Fault,Closed,16.905924,78.002097,507101,5,0,6.53,-0.281,31660.87,560.2,Breached,Late,2021,October,4
TG-19445,2021-02-19,2021-02-27,Public Health,Mosquito Breeding,Closed,16.671118,81.286441,504251,8,1,6.36,-0.475,50419.67,1332.1,Breached,Late,2021,February,1
TG-19446,2021-05-14,2021-05-23,GHMC,Footpath Encroachment,Closed,19.096504,77.582672,500016,9,0,4.71,-0.464,14011.35,17873.7,Breached,Late,2021,May,2
TG-19447,2021-02-04,2021-02-08,Roads & Buildings,Pothole on Road,Closed,18.812706,80.391585,500074,4,0,6.37,0.106,24978.33,6470.8,Within SLA,Late,2021,February,1
TG-19448,2021-04-02,2021-05-23,Labour Department,Labour Wage Dispute,Closed,17.969669,80.460059,500047,51,0,6.85,-0.254,23939.56,7661.1,Breached,Late,2021,April,2
TG-19449,2021-01-26,2021-02-05,Transport Department,Vehicle Registration Delay,Closed,16.567824,80.070925,502220,10,0,3.28,0.238,5204.92,2369.6,Within SLA,Late,2021,January,1
TG-19450,2021-05-24,2021-05-26,Public Health,Hospital Staff Misconduct,Closed,18.350892,80.801638,506003,2,0,6.89,0.214,18810.41,1843.3,Within SLA,Late,2021,May,2
TG-19451,2021-09-06,2021-09-23,Food & Civil Supplies,Ration Card Issue,Closed,17.248063,78.627287,501301,17,0,4.39,-0.113,5690.41,3607.0,Breached,Late,2021,September,3
TG-19452,2021-09-28,2021-10-02,GHMC,Garbage Not Collected,Closed,17.170538,80.251795,509375,4,0,6.22,-0.288,5763.12,744.7,Within SLA,Late,2021,September,3
TG-19453,2021-12-08,2021-12-10,Food & Civil Supplies,Food Adulteration,Closed,18.325523,81.024444,506132,2,0,9.07,0.14,59981.06,1402.4,Within SLA,Late,2021,December,4
TG-19454,2021-10-01,2021-10-11,HMWS&SB,Sewage Overflow,Closed,18.104282,79.763023,500018,10,0,7.36,-0.379,121415.75,10705.9,Breached,Late,2021,October,4
TG-19455,2021-02-03,2021-02-12,TSSPDCL,Transformer Fault,Closed,19.789383,79.217779,505327,9,0,6.25,-0.301,49135.11,936.5,Breached,Late,2021,February,1
TG-19456,2021-12-19,2022-01-02,Panchayati Raj,Rural Road Damage,Closed,18.596643,77.87901,500028,14,0,5.05,0.254,33286.08,13809.7,Within SLA,Late,2021,December,4
TG-19457,2021-05-24,2021-05-26,TSSPDCL,Power Outage,Closed,17.66706,80.240675,500014,2,0,7.38,0.463,43355.84,8018.5,Within SLA,Late,2021,May,2
TG-19458,2021-09-05,2021-10-24,Water Resources,Borewell Water Contamination,Closed,17.303365,79.680648,507001,49,0,9.97,0.007,137960.91,662.8,Breached,Late,2021,September,3
TG-19459,2021-07-05,2021-08-04,Revenue Department,Encroachment of Public Land,Closed,18.525888,78.873456,505001,30,0,5.66,0.28,53644.45,1359.7,Within SLA,Late,2021,July,3
TG-19460,2021-05-20,2021-07-15,Agriculture Department,Crop Damage Compensation,Closed,19.699978,80.870833,506167,56,0,6.03,-0.098,63549.31,1812.3,Breached,Late,2021,May,2
TG-19461,2021-01-23,2021-02-08,Revenue Department,Encroachment of Public Land,Closed,19.332006,77.440262,500033,16,0,6.75,0.57,16889.92,16700.6,Within SLA,Late,2021,January,1
TG-19462,2021-06-18,2021-06-19,Food & Civil Supplies,Food Adulteration,Closed,19.763275,77.620114,500010,1,0,7.11,0.55,115507.7,5598.6,Within SLA,Late,2021,June,2
TG-19463,2021-01-15,2021-01-19,GHMC,Footpath Encroachment,Closed,19.353812,78.695064,500033,4,0,5.92,0.44,24707.63,8241.4,Within SLA,Late,2021,January,1
TG-19464,2021-09-14,2021-09-16,HMWS&SB,Water Pipeline Leakage,Closed,17.949824,79.274289,506001,2,0,7.16,0.213,74469.97,2608.5,Within SLA,Late,2021,September,3
TG-19465,2021-12-16,2021-12-18,TSNPDCL,Electricity Meter Tampering,Closed,19.488075,79.204142,500035,2,0,7.29,0.155,47697.7,8146.9,Within SLA,Late,2021,December,4
TG-19466,2021-04-02,,Labour Department,Labour Wage Dispute,Open,18.249657,78.160815,502319,17,1,6.04,0.052,23886.07,2115.4,Within SLA,Open,2021,April,2
TG-19467,2021-04-07,2021-04-16,TSSPDCL,Transformer Fault,Closed,19.368375,80.837411,508207,9,2,6.24,-0.257,46604.24,1606.6,Breached,Late,2021,April,2
TG-19468,2021-03-26,,Revenue Department,Encroachment of Public Land,Pending,18.406408,77.687429,500018,36,0,7.06,0.212,41260.6,10658.1,Breached,Open,2021,March,1
TG-19469,2021-01-18,2021-01-30,Panchayati Raj,Rural Road Damage,Closed,19.010927,79.677374,500002,12,0,7.66,0.348,30528.65,12702.4,Within SLA,Late,2021,January,1
TG-19470,2021-03-07,2021-05-03,Water Resources,Borewell Water Contamination,Closed,16.844438,77.929544,500010,57,0,8.09,-0.749,36430.3,7137.4,Breached,Late,2021,March,1
TG-19471,2021-09-21,,HMWS&SB,Sewage Overflow,Open,17.732199,77.864115,502313,5,0,7.11,0.333,157509.41,1318.4,Within SLA,Open,2021,September,3
TG-19472,2021-02-28,2021-03-02,TSNPDCL,Electricity Meter Tampering,Closed,17.27311,78.455258,503321,2,0,6.69,0.145,31568.48,696.6,Within SLA,Late,2021,February,1
TG-19473,2021-06-08,2021-06-10,Roads & Buildings,Road Cave-in,Closed,18.217166,78.588085,500016,2,0,9.77,0.674,128969.88,14704.9,Within SLA,Late,2021,June,2
TG-19474,2021-06-17,,Roads & Buildings,Road Cave-in,Open,16.685345,81.259663,500088,2,1,9.98,-0.062,67722.91,8247.1,Within SLA,Open,2021,June,2
TG-19475,2021-06-06,2021-06-13,Roads & Buildings,Pothole on Road,Closed,18.691767,78.243666,500018,7,0,6.76,0.01,53043.23,16962.6,Within SLA,Late,2021,June,2
TG-19476,2021-09-16,,Food & Civil Supplies,Ration Card Issue,Open,17.917688,77.674954,500034,6,0,4.79,0.506,7360.54,14887.4,Within SLA,Open,2021,September,3
TG-19477,2021-06-13,2021-06-20,Agriculture Department,Crop Damage Compensation,Closed,16.555201,79.936187,502113,7,0,7.73,0.325,65567.51,665.5,Within SLA,Late,2021,June,2
TG-19478,2021-09-02,2021-09-28,Revenue Department,Property Tax Dispute,Closed,17.725278,81.295949,503185,26,0,5.15,0.142,13947.17,1798.1,Within SLA,Late,2021,September,3
TG-19479,2021-12-07,,GHMC,Footpath Encroachment,Open,16.777599,77.835977,500018,4,2,3.9,-0.03,5213.31,13286.8,Within SLA,Open,2021,December,4
TG-19480,2021-05-15,2021-05-22,TSIIC,Industrial Pollution,Closed,17.416768,77.677276,506001,7,0,8.03,0.124,164292.71,3941.8,Within SLA,Late,2021,May,2
TG-19481,2021-06-15,2021-06-23,TSIIC,Industrial Pollution,Closed,16.856564,77.707307,503187,8,0,8.25,0.11,125361.8,467.9,Within SLA,Late,2021,June,2
TG-19482,2021-02-18,,Roads & Buildings,Pothole on Road,Open,18.11823,80.759198,500033,11,0,5.25,0.486,17095.37,12440.6,Within SLA,Open,2021,February,1
TG-19483,2021-04-21,2021-05-20,Panchayati Raj,Rural Road Damage,Closed,17.660815,80.450013,500058,29,1,7.31,-0.346,78705.1,7803.5,Breached,Late,2021,April,2
TG-19484,2021-06-28,2021-07-01,HMWS&SB,Sewage Overflow,Closed,18.198849,81.341277,508116,3,0,7.63,0.565,154987.78,1688.5,Within SLA,Late,2021,June,2
TG-19485,2021-02-21,2021-03-06,Forest Department,Deforestation Complaint,Closed,17.301849,79.818269,500001,13,0,8.21,0.008,43204.21,15485.1,Within SLA,Late,2021,February,1
TG-19486,2021-04-30,2021-05-07,TSRTC,Bus Route Irregularity,Closed,16.722205,81.339965,500058,7,0,4.16,-0.131,5340.95,3407.6,Within SLA,Late,2021,April,2
TG-19487,2021-08-16,2021-08-17,TSSPDCL,Power Outage,Closed,19.666354,81.048255,503187,1,0,5.26,-0.112,19747.77,2331.4,Within SLA,Late,2021,August,3
TG-19488,2021-12-31,2022-01-03,GHMC,Garbage Not Collected,Closed,18.201248,79.272623,502286,3,0,5.81,-0.133,23554.59,2533.8,Within SLA,Late,2021,December,4
TG-19489,2021-09-21,2021-09-22,TSSPDCL,Transformer Fault,Closed,16.869271,80.438082,500008,1,0,6.7,-0.212,61948.06,8130.0,Within SLA,Late,2021,September,3
TG-19490,2021-02-12,,Public Health,Hospital Staff Misconduct,Open,18.6607,78.014941,500033,4,1,6.59,0.168,53347.45,10359.5,Within SLA,Open,2021,February,1
TG-19491,2021-09-10,2021-09-14,Public Health,Mosquito Breeding,Closed,18.381805,78.677203,500034,4,0,6.09,-0.29,28467.26,8161.7,Within SLA,Late,2021,September,3
TG-19492,2021-12-08,2021-12-12,Food & Civil Supplies,Ration Card Issue,Closed,18.38953,80.475862,500018,4,0,4.55,-0.059,17941.45,13386.7,Within SLA,Late,2021,December,4
TG-19493,2021-06-09,2021-06-13,TSNPDCL,Electricity Meter Tampering,Closed,19.365235,77.518791,505327,4,0,5.19,-0.14,48950.17,2561.7,Breached,Late,2021,June,2
TG-19494,2021-01-02,2021-01-07,Food & Civil Supplies,Ration Card Issue,Closed,18.570479,78.231128,500001,5,0,5.48,0.018,9776.38,11266.1,Within SLA,Late,2021,January,1
TG-19495,2021-08-15,2021-08-24,HMWS&SB,Sewage Overflow,Closed,17.29458,80.88549,509125,9,0,8.11,0.46,53984.23,689.6,Breached,Late,2021,August,3
TG-19496,2021-02-20,2021-02-25,HMDA,Illegal Construction,Closed,16.945744,78.433093,509209,5,0,8.13,-0.579,61216.55,1308.9,Within SLA,Late,2021,February,1
TG-19497,2021-02-26,2021-03-03,TSRTC,Bus Route Irregularity,Closed,18.506146,77.758761,505001,5,0,4.99,0.407,6001.26,1199.1,Within SLA,Late,2021,February,1
TG-19498,2021-08-29,2021-09-09,HMDA,Illegal Construction,Closed,18.020978,78.396544,500008,11,0,7.25,-0.124,75503.12,12661.6,Within SLA,Late,2021,August,3
TG-19499,2021-01-21,2021-01-26,GHMC,Drainage Blockage,Closed,18.654843,80.095953,509001,5,0,7.54,-0.363,49119.79,1222.9,Within SLA,Late,2021,January,1
TG-19500,2021-11-10,,TSRTC,Bus Route Irregularity,Pending,18.709074,80.446902,501218,19,0,2.74,-0.588,2349.19,4674.6,Breached,Open,2021,November,4
TG-19501,2021-09-19,2021-09-23,TSSPDCL,Power Outage,Closed,17.499492,78.431331,507001,4,1,7.36,-0.906,75639.65,1307.9,Breached,Late,2021,September,3
TG-19502,2021-03-03,,Revenue Department,Property Tax Dispute,Pending,18.603834,77.559707,505327,58,2,5.3,-0.469,16487.25,2970.9,Breached,Open,2021,March,1
TG-19503,2021-04-20,2021-04-22,Education Department,School Infrastructure Issue,Closed,17.500034,80.084825,506167,2,0,4.71,-0.17,16227.3,2209.1,Within SLA,Late,2021,April,2
TG-19504,2021-01-17,2021-01-21,TSNPDCL,Electricity Meter Tampering,Closed,19.588372,77.280475,503309,4,1,6.53,-0.689,43012.22,435.0,Breached,Late,2021,January,1
TG-19505,2021-04-14,2021-04-26,Panchayati Raj,Rural Road Damage,Closed,17.02725,77.576235,500003,12,0,7.84,0.125,72016.53,15991.3,Within SLA,Late,2021,April,2
TG-19506,2021-04-27,2021-06-08,Water Resources,Borewell Water Contamination,Closed,18.412162,77.561307,507115,42,1,8.67,0.162,51293.08,1610.9,Breached,Late,2021,April,2
TG-19507,2021-08-23,,Food & Civil Supplies,Ration Card Issue,Pending,18.634688,78.891664,500004,10,2,6.63,-0.455,29483.37,14575.5,Breached,Open,2021,August,3
TG-19508,2021-11-22,2021-11-23,Roads & Buildings,Pothole on Road,Closed,17.705139,79.105595,505468,1,0,8.12,-0.246,36549.26,2406.4,Within SLA,Late,2021,November,4
TG-19509,2021-06-15,2021-06-17,TSSPDCL,Power Outage,Closed,18.732921,78.89366,503187,2,0,8.55,0.266,51922.27,2213.1,Within SLA,Late,2021,June,2
TG-19510,2021-09-20,2021-10-05,HMWS&SB,Water Pipeline Leakage,Closed,17.910508,78.068033,500016,15,0,7.52,-0.122,31167.98,16780.1,Breached,Late,2021,September,3
TG-19511,2021-08-16,2021-08-28,Water Resources,Borewell Water Contamination,Closed,18.616527,77.392076,504251,12,0,9.87,0.302,83778.27,183.1,Within SLA,Late,2021,August,3
TG-19512,2021-06-23,,Agriculture Department,Crop Damage Compensation,Open,17.73091,79.149228,500018,11,0,8.24,0.38,44444.52,10180.5,Within SLA,Open,2021,June,2
TG-19513,2021-05-29,2021-06-03,HMWS&SB,Water Pipeline Leakage,Closed,17.388936,81.045284,502319,5,0,6.39,-0.049,61173.84,527.4,Within SLA,Late,2021,May,2
TG-19514,2021-03-25,2021-03-30,GHMC,Garbage Not Collected,Closed,19.38578,77.825057,507115,5,0,4.36,0.152,17154.07,1517.0,Within SLA,Late,2021,March,1
TG-19515,2021-04-14,2021-04-28,Roads & Buildings,Road Cave-in,Closed,19.110555,80.963198,508213,14,0,8.36,0.273,100301.57,913.6,Within SLA,Late,2021,April,2
TG-19516,2021-01-13,2021-01-17,Food & Civil Supplies,Food Adulteration,Closed,16.536172,78.675173,500004,4,0,8.2,0.144,128076.31,12858.8,Within SLA,Late,2021,January,1
TG-19517,2021-09-17,2021-11-13,Agriculture Department,Crop Damage Compensation,Closed,16.888123,80.312373,500003,57,0,6.2,0.065,43398.43,9254.1,Breached,Late,2021,September,3
TG-19518,2021-01-17,,HMWS&SB,Sewage Overflow,Open,18.04644,77.235734,509001,2,1,9.4,0.273,101091.67,1372.0,Within SLA,Open,2021,January,1
TG-19519,2021-11-30,2021-12-05,GHMC,Drainage Blockage,Closed,19.503555,80.072129,500033,5,0,6.36,-0.527,56882.54,16631.0,Within SLA,Late,2021,November,4
TG-19520,2021-04-16,2021-05-05,Revenue Department,Property Tax Dispute,Closed,19.223855,80.522196,508202,19,0,4.47,-0.068,4257.32,527.6,Within SLA,Late,2021,April,2
TG-19521,2021-03-21,2021-04-02,GHMC,Streetlight Not Working,Closed,17.165957,79.926929,500003,12,0,3.73,-0.279,10548.9,15980.4,Breached,Late,2021,March,1
TG-19522,2021-10-07,,HMWS&SB,Water Pipeline Leakage,Pending,18.247958,78.786781,500003,10,2,8.84,0.154,43609.56,15304.9,Breached,Open,2021,October,4
TG-19523,2021-05-04,,Food & Civil Supplies,Food Adulteration,Pending,18.077949,81.335403,509125,11,0,7.04,-0.362,99709.22,1134.6,Breached,Open,2021,May,2
TG-19524,2021-04-26,2021-05-01,Food & Civil Supplies,Food Adulteration,Closed,18.190959,80.471645,500039,5,0,9.55,0.625,133767.8,9389.3,Within SLA,Late,2021,April,2
TG-19525,2021-05-22,2021-05-24,HMWS&SB,Sewage Overflow,Closed,19.708103,79.08647,500088,2,0,8.79,-0.089,149130.53,5359.8,Within SLA,Late,2021,May,2
TG-19526,2021-03-05,2021-03-08,TSSPDCL,Transformer Fault,Closed,18.323344,79.415063,501401,3,0,7.12,0.694,30076.69,5434.8,Within SLA,Late,2021,March,1
TG-19527,2021-01-28,,TSNPDCL,Electricity Meter Tampering,Pending,18.232761,78.622896,504251,3,0,6.66,0.074,22279.8,542.4,Within SLA,Open,2021,January,1
TG-19528,2021-09-06,,Panchayati Raj,Rural Road Damage,Open,18.775611,80.044207,502110,13,1,7.5,-0.011,40804.07,1957.7,Within SLA,Open,2021,September,3
TG-19529,2021-10-21,,GHMC,Garbage Not Collected,Open,16.537833,77.392028,500002,7,0,6.47,0.546,10504.28,11077.0,Within SLA,Open,2021,October,4
TG-19530,2021-04-16,2021-05-07,Food & Civil Supplies,Food Adulteration,Closed,16.971804,77.732334,505209,21,1,9.72,0.202,196202.13,2561.9,Breached,Late,2021,April,2
TG-19531,2021-12-21,2021-12-28,Forest Department,Deforestation Complaint,Closed,19.778634,78.910916,504001,7,0,7.79,-0.146,50165.65,1038.7,Within SLA,Late,2021,December,4
TG-19532,2021-08-30,2021-09-13,Agriculture Department,Crop Damage Compensation,Closed,18.19121,78.27548,500001,14,0,7.88,0.11,79707.07,13155.1,Within SLA,Late,2021,August,3
TG-19533,2021-10-06,,HMDA,Illegal Construction,Open,18.855142,78.162314,502001,9,0,8.59,0.078,34593.64,583.8,Within SLA,Open,2021,October,4
TG-19534,2021-11-18,2021-11-26,Police Department,Noise Pollution,Closed,18.883425,79.104835,501218,8,0,2.7,0.237,2764.94,5589.8,Within SLA,Late,2021,November,4
TG-19535,2021-06-27,,Revenue Department,Property Tax Dispute,Pending,19.356601,79.898363,501301,58,1,3.36,-0.244,6221.51,7072.9,Breached,Open,2021,June,2
TG-19536,2021-01-16,,Municipal Corporation,Stray Animal Menace,Pending,17.851623,80.2169,503185,12,1,5.91,-0.419,11235.99,2334.6,Breached,Open,2021,January,1
TG-19537,2021-04-01,2021-04-03,Transport Department,Vehicle Registration Delay,Closed,19.675908,78.608224,500008,2,0,4.53,0.35,6425.74,17584.7,Within SLA,Late,2021,April,2
TG-19538,2021-09-07,2021-09-11,Revenue Department,Encroachment of Public Land,Closed,17.137926,78.818565,501301,4,0,6.67,-0.152,37161.12,7840.6,Within SLA,Late,2021,September,3
TG-19539,2021-12-22,2021-12-30,TSRTC,Bus Route Irregularity,Closed,17.903428,78.146941,500058,8,0,2.68,0.368,4517.23,7538.1,Within SLA,Late,2021,December,4
TG-19540,2021-09-02,2021-09-23,Revenue Department,Encroachment of Public Land,Closed,17.923407,78.7533,500034,21,0,7.7,0.419,27470.45,15093.9,Within SLA,Late,2021,September,3
TG-19541,2021-12-25,2022-01-01,Panchayati Raj,Rural Road Damage,Closed,17.575539,80.707924,506001,7,0,5.47,-0.031,39744.42,2300.4,Within SLA,Late,2021,December,4
TG-19542,2021-11-07,,Police Department,Noise Pollution,Pending,17.085319,79.375651,500004,25,0,4.96,-0.09,3487.33,11199.5,Breached,Open,2021,November,4
TG-19543,2021-08-09,2021-08-28,Roads & Buildings,Pothole on Road,Closed,17.729159,79.216533,509103,19,0,8.98,-0.258,74755.33,551.3,Breached,Late,2021,August,3
TG-19544,2021-10-06,2021-10-13,GHMC,Garbage Not Collected,Closed,19.854843,79.320539,509209,7,0,3.11,0.237,9121.42,1216.6,Within SLA,Late,2021,October,4
TG-19545,2021-07-22,2021-07-23,Food & Civil Supplies,Food Adulteration,Closed,18.874067,81.288272,507111,1,0,7.39,0.214,34056.98,2387.4,Within SLA,Late,2021,July,3
TG-19546,2021-09-29,2021-09-30,Public Health,Mosquito Breeding,Closed,18.392242,79.483749,500039,1,0,7.71,-0.399,43553.87,8705.2,Within SLA,Late,2021,September,3
TG-19547,2021-11-11,2021-11-18,TSNPDCL,Electricity Meter Tampering,Closed,19.699966,80.282416,500035,7,1,6.38,-0.074,48142.34,3719.5,Breached,Late,2021,November,4
TG-19548,2021-07-26,2021-08-08,Panchayati Raj,Rural Road Damage,Closed,18.801086,78.81164,506001,13,0,5.24,-0.431,48992.24,930.1,Within SLA,Late,2021,July,3
TG-19549,2021-05-23,2021-05-31,TSSPDCL,Transformer Fault,Closed,18.667155,78.120296,501301,8,0,7.47,-0.257,56583.09,3999.5,Breached,Late,2021,May,2
TG-19550,2021-05-26,2021-05-29,Forest Department,Deforestation Complaint,Closed,17.418723,80.772612,500074,3,0,7.71,0.31,36427.15,5612.2,Within SLA,Late,2021,May,2
TG-19551,2021-11-29,,Labour Department,Labour Wage Dispute,Open,16.502981,77.898,502113,15,0,6.81,0.136,42548.27,421.5,Within SLA,Open,2021,November,4
TG-19552,2021-08-06,2021-09-22,Revenue Department,Property Tax Dispute,Closed,17.815212,78.349258,500058,47,2,4.28,-0.26,5035.9,7958.0,Breached,Late,2021,August,3
TG-19553,2021-05-16,,HMDA,Illegal Construction,Open,18.016985,80.742192,505001,17,0,7.94,-0.106,62984.13,1921.4,Within SLA,Open,2021,May,2
TG-19554,2021-02-19,,HMDA,Illegal Construction,Open,17.185361,80.740979,500039,19,1,7.6,-0.067,43725.9,8359.3,Within SLA,Open,2021,February,1
TG-19555,2021-03-23,2021-04-03,Panchayati Raj,Rural Road Damage,Closed,18.996168,79.789413,500035,11,0,5.07,0.107,33823.96,4848.3,Within SLA,Late,2021,March,1
TG-19556,2021-11-22,2022-01-06,Agriculture Department,Crop Damage Compensation,Closed,18.846251,80.651827,507101,45,3,6.52,-0.365,15913.05,2056.9,Breached,Late,2021,November,4
TG-19557,2021-10-15,,TSIIC,Industrial Pollution,Pending,18.756868,80.33207,500008,25,0,9.33,-0.352,110919.76,8246.3,Within SLA,Open,2021,October,4
TG-19558,2021-04-15,2021-04-17,Agriculture Department,Crop Damage Compensation,Closed,18.456616,78.252987,500010,2,0,7.22,0.246,37027.11,8594.4,Within SLA,Late,2021,April,2
TG-19559,2021-10-08,2021-10-15,GHMC,Drainage Blockage,Closed,19.813038,80.001911,503321,7,0,5.6,0.161,60070.01,1259.0,Within SLA,Late,2021,October,4
TG-19560,2021-07-18,2021-08-02,Food & Civil Supplies,Ration Card Issue,Closed,19.20123,77.30737,505468,15,1,6.82,-0.498,10128.41,1647.7,Breached,Late,2021,July,3
TG-19561,2021-03-04,2021-03-07,Public Health,Hospital Staff Misconduct,Closed,19.305327,78.526369,502319,3,0,6.57,0.004,29889.56,1610.9,Within SLA,Late,2021,March,1
TG-19562,2021-02-08,2021-02-22,HMWS&SB,Water Pipeline Leakage,Closed,17.655403,77.407302,501401,14,1,8.52,-0.401,87691.05,6503.2,Breached,Late,2021,February,1
TG-19563,2021-10-02,,Labour Department,Labour Wage Dispute,Pending,18.919326,79.829911,504106,25,1,6.52,-0.426,17151.31,168.5,Breached,Open,2021,October,4
TG-19564,2021-08-13,2021-08-21,Police Department,Noise Pollution,Closed,16.714989,78.075337,505327,8,0,3.33,0.116,4124.92,1234.0,Within SLA,Late,2021,August,3
TG-19565,2021-08-12,2021-08-22,Panchayati Raj,Rural Road Damage,Closed,17.358488,80.763131,500035,10,0,6.38,0.148,33600.77,6468.0,Within SLA,Late,2021,August,3
TG-19566,2021-01-25,2021-02-07,GHMC,Footpath Encroachment,Closed,17.401687,79.443586,504208,13,2,5.36,-0.853,21561.7,801.4,Breached,Late,2021,January,1
TG-19567,2021-10-24,2021-12-04,Panchayati Raj,Rural Road Damage,Closed,19.280214,77.91789,501301,41,0,5.45,-0.607,21637.73,8674.2,Breached,Late,2021,October,4
TG-19568,2021-11-25,,HMWS&SB,Water Supply Disruption,Pending,19.740598,77.794038,500016,9,1,8.61,-0.059,189582.14,11748.2,Breached,Open,2021,November,4
TG-19569,2021-06-05,,GHMC,Garbage Not Collected,Pending,17.403515,79.493473,500008,7,1,3.33,-0.325,6380.99,16979.8,Within SLA,Open,2021,June,2
TG-19570,2021-10-24,2021-10-25,HMWS&SB,Sewage Overflow,Closed,17.941075,78.545601,500018,1,0,8.42,0.381,40197.34,12211.2,Within SLA,Late,2021,October,4
TG-19571,2021-04-06,2021-04-09,Transport Department,Vehicle Registration Delay,Closed,16.843226,81.359385,507123,3,0,3.98,0.056,4152.6,802.2,Within SLA,Late,2021,April,2
